element	wave_A	wave_nm	loggf	EP	species	gamma	gamma6	vdW
25.1	5150.905	515.0905	-3.3	3.133	25.0055	0.0	0.0	0.0
25.1	5150.905	515.0905	-3.38	3.133	25.0055	0.0	0.0	0.0
25.1	5150.907	515.0907	-3.426	3.133	25.0055	0.0	0.0	0.0
25.1	5150.91	515.091	-2.601	3.133	25.0055	0.0	0.0	0.0
25.1	5150.91	515.091	-3.778	3.133	25.0055	0.0	0.0	0.0
25.1	5150.913	515.0912999999999	-2.425	3.133	25.0055	0.0	0.0	0.0
25.1	5150.913	515.0912999999999	-2.631	3.133	25.0055	0.0	0.0	0.0
25.1	5150.917	515.0917000000001	-2.358	3.133	25.0055	0.0	0.0	0.0
25.1	5150.918	515.0917999999999	-2.346	3.133	25.0055	0.0	0.0	0.0
25.1	5150.922	515.0921999999999	-2.384	3.133	25.0055	0.0	0.0	0.0
25.1	5150.924	515.0924	-2.124	3.133	25.0055	0.0	0.0	0.0
106.1	5150.929	515.0929	-6.487	1.656	106.00112	0.0	0.0	0.0
25.1	5150.929	515.0929	-2.56	3.133	25.0055	0.0	0.0	0.0
25.1	5150.932	515.0932	-1.94	3.133	25.0055	0.0	0.0	0.0
25.1	5150.941	515.0941	-1.782	3.133	25.0055	0.0	0.0	0.0
26.1	5150.941	515.0941	-4.48	2.856	26.1	0.0	0.0	0.0
25.1	5150.952	515.0952	-1.642	3.133	25.0055	0.0	0.0	0.0
20.0	5150.962	515.0962000000001	-2.99	4.776	20.0	0.0	0.0	0.0
114.1	5151.066	515.1066	-3.107	1.365	114.00128	0.0	0.0	0.0
44.0	5151.066	515.1066	-1.64	1.122	44.0	0.0	0.0	0.0
112.1	5151.172	515.1171999999999	0.04	0.227	112.00124	0.0	0.0	0.0
114.1	5151.193	515.1193000000001	-2.901	1.249	114.00128	0.0	0.0	0.0
112.1	5151.21	515.121	0.04	0.227	112.00125	0.0	0.0	0.0
112.1	5151.228	515.1228	-2.741	0.227	112.00124	0.0	0.0	0.0
26.0	5151.242	515.1242	-4.25	4.987	26.0	0.0	0.0	0.0
112.1	5151.244	515.1243999999999	0.04	0.226	112.00126	0.0	0.0	0.0
106.1	5151.279	515.1279000000001	-3.103	1.441	106.00112	0.0	0.0	0.0
106.1	5151.369	515.1369	-8.869	1.534	106.00113	0.0	0.0	0.0
112.1	5151.376	515.1376	-1.859	0.406	112.00124	0.0	0.0	0.0
106.1	5151.392	515.1392	-7.275	1.441	106.00112	0.0	0.0	0.0
112.1	5151.436	515.1436	-0.316	0.406	112.00124	0.0	0.0	0.0
106.1	5151.459	515.1459	-10.151	2.217	106.00113	0.0	0.0	0.0
114.1	5151.47	515.147	-2.901	1.25	114.00128	0.0	0.0	0.0
106.1	5151.499	515.1499	-3.005	1.441	106.00112	0.0	0.0	0.0
106.1	5151.5	515.15	-6.438	1.652	106.00113	0.0	0.0	0.0
23.0	5151.512	515.1512	-2.52	2.113	23.0	0.0	0.0	0.0
114.1	5151.607	515.1607	-3.509	1.211	114.00128	0.0	0.0	0.0
90.0	5151.612	515.1612	-1.6	0.457	90.0	0.0	0.0	0.0
114.1	5151.615	515.1614999999999	-3.509	1.211	114.00128	0.0	0.0	0.0
106.1	5151.636	515.1636000000001	-8.223	1.556	106.00112	0.0	0.0	0.0
24.0	5151.655	515.1655	-2.74	3.548	24.0	0.0	0.0	0.0
114.1	5151.666	515.1666	-3.107	1.365	114.00128	0.0	0.0	0.0
106.1	5151.674	515.1674	-10.413	1.556	106.00112	0.0	0.0	0.0
26.0	5151.681	515.1681	-2.99	4.291	26.0	0.0	0.0	0.0
27.0	5151.685	515.1685	-5.57	2.628	27.0	0.0	0.0	0.0
112.1	5151.69	515.169	0.423	1.008	112.00124	0.0	0.0	0.0
112.1	5151.712	515.1712	-2.736	0.227	112.00124	0.0	0.0	0.0
24.0	5151.762	515.1762	-3.72	3.446	24.0	0.0	0.0	0.0
112.1	5151.768	515.1768	0.093	0.227	112.00124	0.0	0.0	0.0
106.1	5151.801	515.1801	-6.29	1.961	106.00112	0.0	0.0	0.0
112.1	5151.808	515.1808	0.093	0.227	112.00125	0.0	0.0	0.0
24.0	5151.826	515.1826	-3.94	1.003	24.0	0.0	0.0	0.0
23.1	5151.841	515.1841000000001	-2.54	3.756	23.1	0.0	0.0	0.0
112.1	5151.844	515.1844	0.093	0.226	112.00126	0.0	0.0	0.0
90.1	5151.859	515.1859000000001	-2.74	0.51	90.1	0.0	0.0	0.0
112.1	5151.869	515.1868999999999	0.007	0.645	112.00124	0.0	0.0	0.0
26.0	5151.911	515.1911	-3.32	1.01	26.0	0.0	0.0	0.0
112.1	5151.93	515.193	-0.329	0.42	112.00124	0.0	0.0	0.0
24.1	5151.958	515.1958	-2.72	6.798	24.1	0.0	0.0	0.0
112.1	5151.966	515.1966	-2.493	1.008	112.00124	0.0	0.0	0.0
22.0	5151.967	515.1967	-1.27	3.556	22.0	0.0	0.0	0.0
22.0	5152.007	515.2007	-3.54	3.106	22.0	0.0	0.0	0.0
76.0	5152.017	515.2017	0.05	4.561	76.0	0.0	0.0	0.0
112.1	5152.054	515.2054	-2.265	0.645	112.00124	0.0	0.0	0.0
20.0	5152.067	515.2067	-4.16	5.014	20.0	0.0	0.0	0.0
106.1	5152.155	515.2155	-6.539	1.14	106.00113	0.0	0.0	0.0
112.1	5152.159	515.2158999999999	0.435	1.008	112.00124	0.0	0.0	0.0
112.1	5152.177	515.2176999999999	0.031	0.645	112.00124	0.0	0.0	0.0
22.0	5152.183	515.2183	-1.95	0.021	22.0	0.0	0.0	0.0
23.0	5152.234	515.2234000000001	-2.57	1.944	23.0	0.0	0.0	0.0
59.1	5152.295	515.2295	-1.34	0.055	59.1	0.0	0.0	0.0
112.1	5152.313	515.2313	-1.491	0.36	112.00124	0.0	0.0	0.0
112.1	5152.382	515.2382	-0.697	0.179	112.00124	0.0	0.0	0.0
106.1	5152.408	515.2408	-3.206	2.402	106.00113	0.0	0.0	0.0
106.1	5152.415	515.2415	-6.146	2.402	106.00113	0.0	0.0	0.0
112.1	5152.427	515.2427	-0.697	0.179	112.00125	0.0	0.0	0.0
112.1	5152.465	515.2465	-0.697	0.179	112.00126	0.0	0.0	0.0
22.0	5152.468	515.2468	-3.5	2.266	22.0	0.0	0.0	0.0
112.1	5152.493	515.2493000000001	-1.907	0.42	112.00124	0.0	0.0	0.0
106.1	5152.525	515.2524999999999	-6.623	2.437	106.00113	0.0	0.0	0.0
112.1	5152.558	515.2558	-0.27	0.42	112.00124	0.0	0.0	0.0
22.0	5152.567	515.2567	-4.16	3.184	22.0	0.0	0.0	0.0
112.1	5152.608	515.2608	-0.02	0.216	112.00124	0.0	0.0	0.0
60.1	5152.62	515.262	-1.54	0.985	60.1	0.0	0.0	0.0
106.1	5152.621	515.2621	-5.916	2.402	106.00113	0.0	0.0	0.0
41.0	5152.622	515.2622	-1.75	1.12	41.0	0.0	0.0	0.0
106.1	5152.627	515.2627	-3.24	2.402	106.00113	0.0	0.0	0.0
112.1	5152.643	515.2643	-0.02	0.216	112.00125	0.0	0.0	0.0
112.1	5152.657	515.2657	-2.694	0.216	112.00124	0.0	0.0	0.0
106.1	5152.676	515.2676	-9.504	1.66	106.00113	0.0	0.0	0.0
112.1	5152.676	515.2676	-0.02	0.215	112.00126	0.0	0.0	0.0
112.1	5152.681	515.2681	-0.013	0.618	112.00124	0.0	0.0	0.0
6.0	5152.774	515.2774000000001	-4.02	8.634	6.0	0.0	0.0	0.0
23.0	5152.779	515.2779	-0.71	3.113	23.0	0.0	0.0	0.0
112.1	5152.841	515.2841000000001	-2.397	0.672	112.00124	0.0	0.0	0.0
106.1	5152.869	515.2869	-12.277	1.66	106.00113	0.0	0.0	0.0
112.1	5152.905	515.2905	-0.281	0.434	112.00124	0.0	0.0	0.0
24.0	5152.905	515.2905	-1.53	4.385	24.0	0.0	0.0	0.0
21.0	5152.925	515.2925	-3.22	3.187	21.0	0.0	0.0	0.0
112.1	5152.927	515.2927	-1.941	0.578	112.00124	0.0	0.0	0.0
112.1	5152.952	515.2952	-2.24	0.618	112.00124	0.0	0.0	0.0
112.1	5152.967	515.2967	-0.237	0.672	112.00124	0.0	0.0	0.0
106.1	5152.971	515.2971	-3.458	1.08	106.00112	0.0	0.0	0.0
22.0	5152.978	515.2978	-4.84	2.493	22.0	0.0	0.0	0.0
106.1	5152.983	515.2983	-12.804	1.66	106.00113	0.0	0.0	0.0
106.1	5153.001	515.3001	-6.438	1.657	106.00112	0.0	0.0	0.0
106.1	5153.014	515.3014000000001	-7.554	1.08	106.00112	0.0	0.0	0.0
106.1	5153.019	515.3019	-3.488	2.16	106.00113	0.0	0.0	0.0
24.1	5153.052	515.3052	-3.15	6.817	24.1	0.0	0.0	0.0
106.1	5153.055	515.3055	-6.289	1.956	106.00113	0.0	0.0	0.0
112.1	5153.069	515.3069	0.013	0.619	112.00124	0.0	0.0	0.0
112.1	5153.179	515.3179	0.258	0.857	112.00124	0.0	0.0	0.0
106.1	5153.205	515.3205	-5.633	1.031	106.00113	0.0	0.0	0.0
44.0	5153.209	515.3208999999999	-1.74	1.46	44.0	0.0	0.0	0.0
106.1	5153.213	515.3213	-5.704	2.16	106.00113	0.0	0.0	0.0
112.1	5153.215	515.3215	-2.687	0.216	112.00124	0.0	0.0	0.0
29.1	5153.225	515.3225	-0.589	3.783	29.0063	0.0	0.0	0.0
29.1	5153.225	515.3225	-0.589	3.783	29.0063	0.0	0.0	0.0
29.1	5153.225	515.3225	-0.987	3.783	29.0063	0.0	0.0	0.0
29.1	5153.225	515.3225	-0.589	3.783	29.0065	0.0	0.0	0.0
29.1	5153.225	515.3225	-0.589	3.783	29.0065	0.0	0.0	0.0
29.1	5153.225	515.3225	-0.987	3.783	29.0065	0.0	0.0	0.0
29.1	5153.234	515.3234	-0.142	3.783	29.0063	0.0	0.0	0.0
29.1	5153.234	515.3234	-0.589	3.783	29.0063	0.0	0.0	0.0
29.1	5153.234	515.3234	-1.288	3.783	29.0063	0.0	0.0	0.0
29.1	5153.234	515.3234	-0.142	3.783	29.0065	0.0	0.0	0.0
29.1	5153.234	515.3234	-0.589	3.783	29.0065	0.0	0.0	0.0
29.1	5153.234	515.3234	-1.288	3.783	29.0065	0.0	0.0	0.0
6.0	5153.238	515.3238	-2.6	8.641	6.0	0.0	0.0	0.0
112.1	5153.265	515.3265	0.041	0.216	112.00124	0.0	0.0	0.0
112.1	5153.287	515.3287	0.463	0.238	112.00124	0.0	0.0	0.0
106.1	5153.299	515.3299	-2.918	1.209	106.00112	0.0	0.0	0.0
112.1	5153.302	515.3302	0.041	0.216	112.00125	0.0	0.0	0.0
106.1	5153.307	515.3307	-3.522	2.161	106.00113	0.0	0.0	0.0
112.1	5153.307	515.3307	-0.314	0.672	112.00124	0.0	0.0	0.0
23.1	5153.31	515.331	-3.97	5.533	23.1	0.0	0.0	0.0
112.1	5153.337	515.3337	0.041	0.215	112.00126	0.0	0.0	0.0
112.1	5153.346	515.3345999999999	0.463	0.238	112.00125	0.0	0.0	0.0
42.0	5153.366	515.3366	-2.56	2.521	42.0	0.0	0.0	0.0
114.1	5153.368	515.3368	-3.046	1.398	114.00128	0.0	0.0	0.0
106.1	5153.37	515.337	-6.111	1.209	106.00112	0.0	0.0	0.0
106.1	5153.381	515.3381	-3.398	1.081	106.00112	0.0	0.0	0.0
21.0	5153.398	515.3398	-1.53	4.183	21.0	0.0	0.0	0.0
21.0	5153.398	515.3398	-2.67	4.183	21.0	0.0	0.0	0.0
112.1	5153.4	515.3399999999999	0.463	0.237	112.00126	0.0	0.0	0.0
11.0	5153.402	515.3402	-1.76	2.103	11.0	0.0	0.0	0.0
112.1	5153.408	515.3408000000001	-3.085	0.238	112.00124	0.0	0.0	0.0
112.1	5153.42	515.342	-1.951	0.434	112.00124	0.0	0.0	0.0
73.0	5153.424	515.3424	-2.29	0.491	73.0	0.0	0.0	0.0
106.1	5153.438	515.3438	-6.19	1.209	106.00112	0.0	0.0	0.0
112.1	5153.439	515.3439000000001	-0.033	0.593	112.00124	0.0	0.0	0.0
112.1	5153.451	515.3451	-2.438	0.857	112.00124	0.0	0.0	0.0
114.1	5153.454	515.3453999999999	-3.046	1.398	114.00128	0.0	0.0	0.0
23.0	5153.459	515.3459	-1.97	1.868	23.0	0.0	0.0	0.0
112.1	5153.491	515.3491	-0.229	0.434	112.00124	0.0	0.0	0.0
24.1	5153.498	515.3498	-2.34	3.758	24.1	0.0	0.0	0.0
106.1	5153.509	515.3509	-2.853	1.209	106.00112	0.0	0.0	0.0
92.1	5153.52	515.3520000000001	-2.05	1.085	92.1	0.0	0.0	0.0
20.0	5153.527	515.3527	-1.53	4.735	20.0	0.0	0.0	0.0
106.1	5153.537	515.3537	-9.485	2.372	106.00112	0.0	0.0	0.0
112.1	5153.54	515.354	-3.085	0.238	112.00124	0.0	0.0	0.0
26.0	5153.542	515.3542	-4.32	5.008	26.0	0.0	0.0	0.0
6.0	5153.567	515.3567	-4.57	8.641	6.0	0.0	0.0	0.0
112.1	5153.62	515.362	0.273	0.857	112.00124	0.0	0.0	0.0
112.1	5153.66	515.366	0.486	0.238	112.00124	0.0	0.0	0.0
15.0	5153.661	515.3661	-2.4	6.949	15.0	0.0	0.0	0.0
112.1	5153.682	515.3682	-0.239	0.45	112.00124	0.0	0.0	0.0
112.1	5153.719	515.3719	0.486	0.238	112.00125	0.0	0.0	0.0
106.1	5153.742	515.3742	-7.4	2.111	106.00113	0.0	0.0	0.0
112.1	5153.751	515.3751	-2.214	0.593	112.00124	0.0	0.0	0.0
112.1	5153.773	515.3773	0.486	0.237	112.00126	0.0	0.0	0.0
114.1	5153.784	515.3783999999999	-2.771	1.419	114.00128	0.0	0.0	0.0
112.1	5153.849	515.3849	-0.091	0.206	112.00124	0.0	0.0	0.0
27.0	5153.857	515.3857	-1.65	4.146	27.0	0.0	0.0	0.0
112.1	5153.865	515.3865	-0.007	0.593	112.00124	0.0	0.0	0.0
112.1	5153.883	515.3883	-0.091	0.206	112.00125	0.0	0.0	0.0
112.1	5153.893	515.3893	-2.642	0.206	112.00124	0.0	0.0	0.0
27.0	5153.902	515.3902	-1.91	4.206	27.0	0.0	0.0	0.0
58.0	5153.903	515.3903	-0.34	0.785	58.0	0.0	0.0	0.0
22.0	5153.912	515.3912	-2.72	3.184	22.0	0.0	0.0	0.0
112.1	5153.914	515.3914	-0.091	0.206	112.00126	0.0	0.0	0.0
24.0	5153.916	515.3916	-2.93	5.619	24.0	0.0	0.0	0.0
58.0	5153.988	515.3988	-0.5	0.52	58.0	0.0	0.0	0.0
106.1	5154.004	515.4004	-6.24	1.962	106.00112	0.0	0.0	0.0
112.1	5154.035	515.4035	-0.056	0.569	112.00124	0.0	0.0	0.0
92.1	5154.048	515.4048	-2.52	0.284	92.1	0.0	0.0	0.0
27.0	5154.059	515.4059	-0.6	3.949	27.0	0.0	0.0	0.0
22.1	5154.07	515.4069999999999	-1.92	1.565	22.1	0.0	0.0	0.0
26.0	5154.101	515.4100999999999	-1.71	3.879	26.0	0.0	0.0	0.0
112.1	5154.117	515.4117	-0.151	0.04	112.00124	0.0	0.0	0.0
106.1	5154.148	515.4148	-5.621	2.44	106.00113	0.0	0.0	0.0
112.1	5154.155	515.4155	-1.992	0.45	112.00124	0.0	0.0	0.0
112.1	5154.168	515.4168	-1.783	0.04	112.00124	0.0	0.0	0.0
114.1	5154.168	515.4168	-2.771	1.419	114.00128	0.0	0.0	0.0
112.1	5154.172	515.4172	-0.151	0.04	112.00125	0.0	0.0	0.0
106.1	5154.184	515.4184	-3.488	2.167	106.00112	0.0	0.0	0.0
62.1	5154.2	515.42	-0.69	1.492	62.1	0.0	0.0	0.0
112.1	5154.223	515.4223	-0.151	0.04	112.00126	0.0	0.0	0.0
112.1	5154.232	515.4232	-0.192	0.45	112.00124	0.0	0.0	0.0
90.0	5154.243	515.4243	-1.1	0.966	90.0	0.0	0.0	0.0
112.1	5154.271	515.4271	-0.201	0.467	112.00124	0.0	0.0	0.0
6.0	5154.285	515.4285	-2.63	8.634	6.0	0.0	0.0	0.0
25.1	5154.304	515.4304	-4.0	6.172	25.1	0.0	0.0	0.0
106.1	5154.32	515.432	-5.704	2.167	106.00112	0.0	0.0	0.0
112.1	5154.379	515.4379	-2.187	0.569	112.00124	0.0	0.0	0.0
106.1	5154.399	515.4399000000001	-3.522	2.167	106.00112	0.0	0.0	0.0
58.1	5154.402	515.4402	-1.78	0.811	58.1	0.0	0.0	0.0
26.1	5154.409	515.4408999999999	-4.13	2.844	26.1	0.0	0.0	0.0
112.1	5154.443	515.4443	-0.08	0.546	112.00124	0.0	0.0	0.0
112.1	5154.487	515.4487	-0.027	0.569	112.00124	0.0	0.0	0.0
112.1	5154.499	515.4499	-0.147	0.504	112.00124	0.0	0.0	0.0
114.1	5154.502	515.4502	-2.707	1.471	114.00128	0.0	0.0	0.0
23.0	5154.506	515.4506	-5.08	2.581	23.0	0.0	0.0	0.0
114.1	5154.534	515.4534	-2.707	1.471	114.00128	0.0	0.0	0.0
112.1	5154.544	515.4544	-2.631	0.206	112.00124	0.0	0.0	0.0
112.1	5154.587	515.4587	-0.019	0.206	112.00124	0.0	0.0	0.0
24.0	5154.591	515.4591	-1.51	5.24	24.0	0.0	0.0	0.0
112.1	5154.624	515.4624	-0.019	0.206	112.00125	0.0	0.0	0.0
106.1	5154.631	515.4631	-9.454	1.539	106.00112	0.0	0.0	0.0
112.1	5154.641	515.4640999999999	-0.107	0.525	112.00124	0.0	0.0	0.0
106.1	5154.648	515.4648	-8.867	1.539	106.00112	0.0	0.0	0.0
112.1	5154.657	515.4657	-0.019	0.206	112.00126	0.0	0.0	0.0
106.1	5154.697	515.4697	-2.901	2.44	106.00113	0.0	0.0	0.0
112.1	5154.703	515.4703000000001	-2.029	0.467	112.00124	0.0	0.0	0.0
112.1	5154.714	515.4714	-0.113	0.04	112.00124	0.0	0.0	0.0
114.1	5154.715	515.4715	-2.836	1.264	114.00128	0.0	0.0	0.0
112.1	5154.735	515.4735	-0.166	0.485	112.00124	0.0	0.0	0.0
112.1	5154.773	515.4773	-0.113	0.04	112.00125	0.0	0.0	0.0
112.1	5154.78	515.478	0.041	0.818	112.00124	0.0	0.0	0.0
112.1	5154.785	515.4784999999999	-0.158	0.467	112.00124	0.0	0.0	0.0
106.1	5154.8	515.48	-10.402	1.547	106.00112	0.0	0.0	0.0
112.1	5154.816	515.4816	-2.159	0.546	112.00124	0.0	0.0	0.0
112.1	5154.825	515.4825	-0.113	0.04	112.00126	0.0	0.0	0.0
106.1	5154.827	515.4827	-8.453	1.547	106.00112	0.0	0.0	0.0
27.0	5154.838	515.4838	-1.61	4.146	27.0	0.0	0.0	0.0
15.0	5154.842	515.4842	-1.43	6.949	15.0	0.0	0.0	0.0
112.1	5154.868	515.4868	-1.442	0.009	112.00124	0.0	0.0	0.0
112.1	5154.891	515.4891	-0.176	0.198	112.00124	0.0	0.0	0.0
24.0	5154.904	515.4904	-1.74	4.437	24.0	0.0	0.0	0.0
106.1	5154.905	515.4905	-10.162	2.345	106.00112	0.0	0.0	0.0
112.1	5154.919	515.4919	-0.05	0.546	112.00124	0.0	0.0	0.0
112.1	5154.923	515.4923	-0.176	0.198	112.00125	0.0	0.0	0.0
112.1	5154.928	515.4928	-2.588	0.198	112.00124	0.0	0.0	0.0
112.1	5154.952	515.4952000000001	-0.176	0.198	112.00126	0.0	0.0	0.0
106.1	5154.985	515.4984999999999	-2.917	2.441	106.00113	0.0	0.0	0.0
114.1	5154.986	515.4986	-2.836	1.265	114.00128	0.0	0.0	0.0
112.1	5154.995	515.4995	-2.025	0.504	112.00124	0.0	0.0	0.0
22.0	5154.999	515.4999	-3.98	3.184	22.0	0.0	0.0	0.0
62.1	5155.04	515.504	-0.6	1.075	62.1	0.0	0.0	0.0
112.1	5155.05	515.505	-2.129	0.525	112.00124	0.0	0.0	0.0
114.1	5155.056	515.5056	-3.722	1.207	114.00128	0.0	0.0	0.0
114.1	5155.058	515.5058	-3.722	1.207	114.00128	0.0	0.0	0.0
112.1	5155.089	515.5089	-0.104	0.504	112.00124	0.0	0.0	0.0
112.1	5155.095	515.5095	-2.064	0.485	112.00124	0.0	0.0	0.0
24.0	5155.095	515.5095	-1.76	5.619	24.0	0.0	0.0	0.0
6.0	5155.098	515.5098	-1.82	8.641	6.0	0.0	0.0	0.0
28.0	5155.125	515.5125	-0.65	3.895	28.0	0.0	0.0	0.0
44.0	5155.141	515.5141	-0.96	1.124	44.0	0.0	0.0	0.0
112.1	5155.148	515.5148	-0.074	0.525	112.00124	0.0	0.0	0.0
106.1	5155.151	515.5151	-6.239	1.957	106.00113	0.0	0.0	0.0
112.1	5155.18	515.518	-2.335	0.818	112.00124	0.0	0.0	0.0
112.1	5155.183	515.5183	-0.128	0.485	112.00124	0.0	0.0	0.0
42.0	5155.269	515.5269000000001	-3.31	1.419	42.0	0.0	0.0	0.0
6.0	5155.292	515.5292000000001	-2.5	8.634	6.0	0.0	0.0	0.0
21.0	5155.314	515.5314000000001	-4.33	2.562	21.0	0.0	0.0	0.0
112.1	5155.347	515.5346999999999	0.041	0.818	112.00124	0.0	0.0	0.0
106.1	5155.383	515.5382999999999	-3.811	1.846	106.00112	0.0	0.0	0.0
40.0	5155.463	515.5463	-0.2	1.581	40.0	0.0	0.0	0.0
106.1	5155.468	515.5468	-3.825	1.846	106.00112	0.0	0.0	0.0
106.1	5155.497	515.5497	-3.007	1.376	106.00113	0.0	0.0	0.0
106.1	5155.526	515.5526	-7.441	2.112	106.00113	0.0	0.0	0.0
106.1	5155.533	515.5533	-5.239	2.441	106.00113	0.0	0.0	0.0
45.0	5155.537	515.5537	-1.81	1.364	45.0	0.0	0.0	0.0
106.1	5155.568	515.5568000000001	-5.989	1.846	106.00112	0.0	0.0	0.0
106.1	5155.584	515.5584	-10.12	2.059	106.00112	0.0	0.0	0.0
23.0	5155.603	515.5603	-3.35	3.265	23.0	0.0	0.0	0.0
106.1	5155.648	515.5648	-7.108	1.376	106.00113	0.0	0.0	0.0
112.1	5155.705	515.5705	-2.57	0.198	112.00124	0.0	0.0	0.0
112.1	5155.718	515.5717999999999	-0.286	0.191	112.00124	0.0	0.0	0.0
112.1	5155.741	515.5741	-0.089	0.198	112.00124	0.0	0.0	0.0
112.1	5155.748	515.5748	-2.533	0.191	112.00124	0.0	0.0	0.0
112.1	5155.748	515.5748	-0.286	0.191	112.00125	0.0	0.0	0.0
6.0	5155.75	515.575	-3.45	8.634	6.0	0.0	0.0	0.0
106.1	5155.751	515.5751	-2.984	1.376	106.00113	0.0	0.0	0.0
28.0	5155.762	515.5762	-0.09	3.895	28.0	0.0	0.0	0.0
112.1	5155.775	515.5775	-0.286	0.191	112.00126	0.0	0.0	0.0
112.1	5155.777	515.5777	-0.089	0.198	112.00125	0.0	0.0	0.0
112.1	5155.808	515.5808	-0.089	0.198	112.00126	0.0	0.0	0.0
62.0	5155.835	515.5835	0.12	1.368	62.0	0.0	0.0	0.0
64.0	5155.849	515.5849000000001	0.43	0.927	64.0	0.0	0.0	0.0
106.1	5155.873	515.5872999999999	-5.879	1.432	106.00112	0.0	0.0	0.0
106.1	5155.881	515.5881	-8.357	1.536	106.00113	0.0	0.0	0.0
27.0	5155.912	515.5912000000001	-0.93	4.146	27.0	0.0	0.0	0.0
24.1	5155.922	515.5921999999999	-3.0	6.8	24.1	0.0	0.0	0.0
22.0	5155.968	515.5968	-3.75	3.438	22.0	0.0	0.0	0.0
112.1	5155.97	515.597	-0.949	0.177	112.00124	0.0	0.0	0.0
112.1	5156.012	515.6012	-0.949	0.177	112.00125	0.0	0.0	0.0
14.0	5156.022	515.6022	-2.5	5.078	14.0	0.0	0.0	0.0
38.0	5156.037	515.6037	-0.15	2.496	38.0	0.0	0.0	0.0
112.1	5156.045	515.6045	-0.949	0.177	112.00126	0.0	0.0	0.0
60.1	5156.05	515.605	-0.72	1.411	60.1	0.0	0.0	0.0
106.1	5156.066	515.6066	-8.293	1.547	106.00112	0.0	0.0	0.0
23.0	5156.066	515.6066	-4.24	3.252	23.0	0.0	0.0	0.0
106.1	5156.093	515.6093	-10.137	1.547	106.00112	0.0	0.0	0.0
42.0	5156.211	515.6211000000001	-2.24	2.474	42.0	0.0	0.0	0.0
112.1	5156.303	515.6303	-0.437	0.186	112.00124	0.0	0.0	0.0
112.1	5156.326	515.6326	-2.493	0.186	112.00124	0.0	0.0	0.0
112.1	5156.332	515.6332	-0.437	0.186	112.00125	0.0	0.0	0.0
106.1	5156.342	515.6342	-10.09	2.221	106.00112	0.0	0.0	0.0
112.1	5156.354	515.6354	0.426	0.962	112.00124	0.0	0.0	0.0
27.0	5156.356	515.6356	0.04	4.055	27.0	0.0	0.0	0.0
112.1	5156.358	515.6358	-0.437	0.185	112.00126	0.0	0.0	0.0
20.0	5156.388	515.6388	-3.35	5.014	20.0	0.0	0.0	0.0
73.0	5156.449	515.6449	-1.39	0.696	73.0	0.0	0.0	0.0
59.1	5156.516	515.6515999999999	-1.28	0.216	59.1	0.0	0.0	0.0
106.1	5156.557	515.6557	-3.767	2.287	106.00113	0.0	0.0	0.0
106.1	5156.573	515.6573000000001	-13.532	1.694	106.00112	0.0	0.0	0.0
112.1	5156.59	515.659	-0.693	0.182	112.00124	0.0	0.0	0.0
112.1	5156.597	515.6596999999999	-1.988	0.592	112.00124	0.0	0.0	0.0
26.0	5156.606	515.6605999999999	-3.82	3.94	26.0	0.0	0.0	0.0
112.1	5156.607	515.6607	-2.531	0.182	112.00124	0.0	0.0	0.0
112.1	5156.608	515.6608	0.439	0.213	112.00124	0.0	0.0	0.0
112.1	5156.615	515.6614999999999	-0.693	0.181	112.00125	0.0	0.0	0.0
112.1	5156.639	515.6639	-0.693	0.181	112.00126	0.0	0.0	0.0
112.1	5156.648	515.6648	-2.235	0.962	112.00124	0.0	0.0	0.0
112.1	5156.661	515.6661	0.439	0.213	112.00125	0.0	0.0	0.0
106.1	5156.673	515.6673	-12.274	1.694	106.00112	0.0	0.0	0.0
106.1	5156.696	515.6696	-3.917	2.288	106.00113	0.0	0.0	0.0
112.1	5156.701	515.6701	-2.5	0.191	112.00124	0.0	0.0	0.0
112.1	5156.71	515.671	0.439	0.213	112.00126	0.0	0.0	0.0
112.1	5156.723	515.6723	-3.06	0.213	112.00124	0.0	0.0	0.0
57.1	5156.73	515.673	-1.85	0.126	57.1	0.0	0.0	0.0
112.1	5156.731	515.6731	-0.173	0.191	112.00124	0.0	0.0	0.0
64.1	5156.75	515.675	-0.95	1.569	64.1	0.0	0.0	0.0
106.1	5156.754	515.6754	-9.31	1.694	106.00112	0.0	0.0	0.0
112.1	5156.766	515.6766	-0.173	0.191	112.00125	0.0	0.0	0.0
106.1	5156.771	515.6771	-7.399	2.119	106.00112	0.0	0.0	0.0
112.1	5156.795	515.6795	-0.173	0.191	112.00126	0.0	0.0	0.0
112.1	5156.84	515.684	0.438	0.962	112.00124	0.0	0.0	0.0
20.0	5156.855	515.6854999999999	-3.69	5.177	20.0	0.0	0.0	0.0
112.1	5156.87	515.687	-3.06	0.213	112.00124	0.0	0.0	0.0
114.1	5156.893	515.6893	-2.603	1.616	114.00128	0.0	0.0	0.0
24.0	5156.939	515.6939	-4.0	4.609	24.0	0.0	0.0	0.0
23.0	5156.954	515.6954	-4.7	2.573	23.0	0.0	0.0	0.0
21.0	5156.978	515.6978	-1.52	2.606	21.0	0.0	0.0	0.0
112.1	5156.985	515.6985	0.463	0.213	112.00124	0.0	0.0	0.0
23.0	5157.009	515.7009	-1.08	2.276	23.0	0.0	0.0	0.0
112.1	5157.039	515.7039	0.463	0.213	112.00125	0.0	0.0	0.0
62.1	5157.07	515.707	-1.38	1.358	62.1	0.0	0.0	0.0
